TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionYear,TransactionMonth,TransactionDay,TransactionHour,TransactionWeekday,DaysSincePrevious,Cluster,Target
86.07,1,9,1,31.0,0,23.0,1.0,842.56,2023,11,20,18,0,-350,1,1
604.5,1,32,0,28.0,3,80.0,1.0,709.42,2023,8,8,18,1,-454,1,1
258.7,1,5,0,27.0,3,123.0,1.0,1358.37,2023,2,22,17,2,-621,1,1
994.63,1,2,2,61.0,0,158.0,1.0,13538.14,2023,6,21,16,2,-502,2,2
11.46,0,2,1,75.0,2,64.0,1.0,7258.33,2023,1,31,17,1,-643,0,0
63.76,1,35,0,69.0,2,100.0,1.0,4980.26,2023,6,27,17,1,-496,0,0
446.83,0,24,1,55.0,2,143.0,1.0,1623.5,2023,6,26,18,0,-497,1,1
63.54,1,9,0,26.0,1,136.0,1.0,4401.78,2023,5,22,18,0,-532,0,0
81.11,1,5,2,48.0,1,110.0,1.0,2051.37,2023,10,16,18,0,-385,1,1
441.26,0,40,1,58.0,0,87.0,5.0,13704.92,2023,2,27,16,0,-616,2,2
170.96,1,42,1,64.0,0,69.0,1.0,13374.89,2023,12,28,16,3,-312,2,2
48.51,1,2,1,22.0,3,69.0,1.0,3363.23,2023,1,9,17,0,-665,1,1
325.03,1,17,1,60.0,0,106.0,1.0,13521.76,2023,1,11,17,2,-663,2,2
125.83,1,20,1,57.0,2,138.0,1.0,6109.86,2023,5,29,17,0,-525,0,0
506.83,1,16,1,37.0,1,45.0,1.0,9975.79,2023,4,24,17,0,-560,2,2
738.94,1,30,1,41.0,0,173.0,1.0,13856.18,2023,10,9,18,0,-392,2,2
180.36,0,28,2,33.0,1,55.0,1.0,9905.23,2023,5,30,16,1,-524,2,2
225.1,1,4,0,28.0,3,35.0,1.0,1547.71,2023,12,11,17,0,-329,1,1
359.51,1,5,1,79.0,2,157.0,1.0,7153.72,2023,11,30,18,3,-340,0,0
720.46,1,40,1,54.0,2,44.0,1.0,3101.54,2023,12,7,16,3,-333,1,1
1116.57,1,40,0,56.0,2,104.0,1.0,1393.14,2023,2,23,16,3,-620,1,1
291.46,1,24,0,57.0,2,135.0,1.0,7142.53,2023,2,8,16,2,-635,0,0
1192.95,1,19,1,23.0,3,73.0,1.0,325.15,2023,12,4,18,0,-336,1,1
98.24,1,23,2,28.0,3,148.0,1.0,580.66,2023,4,10,17,0,-574,1,1
100.48,0,25,1,18.0,3,104.0,1.0,6149.81,2023,2,17,16,4,-626,0,0
45.9,1,8,1,56.0,1,264.0,1.0,5698.25,2023,7,4,18,1,-489,0,0
258.21,1,35,2,39.0,0,225.0,1.0,9562.41,2023,11,27,17,0,-343,2,2
1079.11,1,19,2,53.0,1,211.0,1.0,2038.31,2023,5,5,16,4,-549,1,1
287.51,1,12,2,22.0,3,255.0,1.0,187.65,2023,5,22,16,0,-532,1,1
501.3,0,35,2,26.0,1,146.0,1.0,8520.08,2023,5,22,18,0,-532,0,0
26.1,1,23,0,27.0,3,32.0,1.0,1435.72,2023,2,17,16,4,-626,1,1
436.77,1,17,0,20.0,3,176.0,1.0,825.69,2023,9,28,16,3,-403,1,1
292.38,1,3,0,68.0,0,224.0,1.0,5803.89,2023,5,15,16,0,-539,0,0
1026.46,1,30,1,53.0,2,165.0,1.0,3134.47,2023,6,21,16,2,-502,1,1
25.29,1,24,2,50.0,3,125.0,1.0,5374.69,2023,7,27,18,3,-466,0,0
123.35,0,3,2,31.0,0,10.0,1.0,6852.16,2023,8,11,17,4,-451,0,0
139.52,1,32,1,23.0,3,31.0,1.0,1570.22,2023,9,22,18,4,-409,1,1
51.2,1,40,2,18.0,3,83.0,1.0,730.6,2023,3,13,18,0,-602,1,1
122.85,0,39,2,47.0,0,127.0,3.0,13185.39,2023,11,29,17,2,-341,2,2
161.38,0,7,2,24.0,3,101.0,1.0,3900.34,2023,11,9,16,3,-361,1,1
2.51,1,3,2,63.0,2,32.0,1.0,4891.56,2023,4,17,16,0,-567,0,0
22.62,1,41,0,64.0,0,102.0,1.0,7682.0,2023,5,10,16,2,-544,0,0
126.83,1,2,1,57.0,2,39.0,1.0,6100.98,2023,2,20,16,0,-623,0,0
46.6,1,11,2,55.0,0,68.0,1.0,1562.9,2023,8,30,17,2,-432,1,1
243.8,1,37,1,57.0,0,48.0,1.0,13732.81,2023,1,3,16,1,-671,2,2
231.51,0,28,1,60.0,2,96.0,1.0,5790.7,2023,8,28,17,0,-434,0,0
175.05,1,13,2,39.0,1,34.0,1.0,1447.35,2023,1,2,17,0,-672,1,1
762.74,1,20,0,64.0,0,244.0,1.0,207.1,2023,5,2,17,1,-552,1,1
34.03,1,20,1,57.0,1,38.0,1.0,3077.2,2023,5,22,17,0,-532,1,1
15.95,1,33,1,25.0,3,52.0,1.0,1983.0,2023,3,14,17,1,-601,1,1
211.36,1,25,0,57.0,1,107.0,1.0,3120.1,2023,11,24,17,4,-346,1,1
101.51,0,40,2,46.0,1,199.0,1.0,3052.47,2023,3,23,16,3,-592,1,1
309.42,1,14,1,27.0,1,42.0,1.0,8564.46,2023,10,18,16,2,-383,0,0
257.6,0,13,2,59.0,2,293.0,1.0,7950.74,2023,12,18,16,0,-322,0,0
746.78,0,13,1,21.0,3,64.0,1.0,1699.81,2023,11,27,16,0,-343,1,1
82.01,0,34,1,23.0,3,156.0,1.0,287.46,2023,12,25,17,0,-315,1,1
476.99,1,36,2,23.0,3,187.0,1.0,1154.48,2023,1,10,16,1,-664,1,1
320.11,1,12,1,23.0,3,130.0,1.0,4076.48,2023,1,2,16,0,-672,0,0
333.39,1,30,0,68.0,0,35.0,1.0,10628.59,2023,9,11,16,0,-420,2,2
10.3,1,14,0,47.0,1,197.0,1.0,7801.32,2023,12,7,16,3,-333,0,0
737.46,0,0,1,53.0,0,75.0,4.0,634.16,2023,1,3,16,1,-671,1,1
416.55,1,28,2,33.0,1,73.0,1.0,922.96,2023,5,5,17,4,-549,1,1
84.91,1,33,2,18.0,3,68.0,1.0,4734.110000000001,2023,10,16,18,0,-385,0,0
98.95,1,23,1,75.0,2,73.0,1.0,5670.82,2023,12,29,17,4,-311,0,0
18.14,0,25,0,58.0,2,48.0,1.0,6020.85,2023,2,17,18,4,-626,0,0
1154.79,1,8,0,51.0,0,108.0,1.0,6180.3,2023,8,2,17,2,-460,0,0
215.13,1,5,2,46.0,1,114.0,1.0,3956.69,2023,1,5,16,3,-669,1,1
218.57,0,22,1,62.0,0,102.0,1.0,13869.86,2023,10,16,16,0,-385,2,2
341.88,1,2,0,43.0,1,89.0,1.0,4159.52,2023,6,14,16,2,-509,0,0
691.92,1,4,2,19.0,3,61.0,1.0,1084.65,2023,7,10,16,0,-483,1,1
50.43,1,38,1,32.0,0,51.0,1.0,9794.26,2023,7,10,16,0,-483,2,2
440.43,1,7,1,78.0,2,23.0,1.0,5123.24,2023,9,21,17,3,-410,0,0
299.03,1,8,1,39.0,1,52.0,1.0,1381.28,2023,1,19,17,3,-655,1,1
1.98,1,39,0,66.0,0,170.0,1.0,11619.1,2023,12,25,17,0,-315,2,2
173.45,1,30,0,31.0,1,161.0,1.0,9077.62,2023,12,25,16,0,-315,2,2
438.76,1,35,1,22.0,3,73.0,1.0,1824.19,2023,2,13,16,0,-630,1,1
519.62,0,42,2,71.0,2,40.0,1.0,4159.33,2023,11,23,17,3,-347,0,0
738.68,1,6,2,50.0,0,124.0,1.0,14352.33,2023,3,7,16,1,-608,2,2
151.14,1,22,2,64.0,2,38.0,1.0,2156.54,2023,6,1,16,3,-522,1,1
75.77,1,5,1,51.0,1,148.0,1.0,8361.7,2023,8,7,17,0,-455,0,0
444.52,1,21,2,27.0,1,17.0,1.0,5424.6,2023,4,4,16,1,-580,0,0
5.29,1,16,2,52.0,0,276.0,1.0,11263.89,2023,3,8,18,2,-607,2,2
97.63,0,25,2,48.0,0,127.0,1.0,12467.31,2023,5,15,16,0,-539,2,2
256.95,1,36,1,26.0,1,71.0,1.0,2531.24,2023,5,4,16,3,-550,1,1
734.86,0,4,1,48.0,1,290.0,1.0,6242.03,2023,12,8,16,4,-332,0,0
1250.94,1,8,0,36.0,0,107.0,2.0,11565.97,2023,2,28,17,1,-615,2,2
84.28,1,22,1,39.0,0,142.0,1.0,13586.06,2023,6,12,17,0,-511,2,2
927.45,1,2,0,24.0,3,95.0,1.0,1161.84,2023,8,7,18,0,-455,1,1
202.49,0,41,0,48.0,1,69.0,1.0,7447.1,2023,12,28,16,3,-312,0,0
154.99,1,23,1,25.0,3,53.0,1.0,1419.31,2023,8,28,17,0,-434,1,1
481.53,1,1,1,58.0,2,277.0,1.0,6142.54,2023,9,12,17,1,-419,0,0
172.92,1,24,2,20.0,3,212.0,1.0,416.37,2023,8,28,16,0,-434,1,1
275.59,0,30,1,53.0,2,238.0,1.0,6313.22,2023,10,10,16,1,-391,0,0
207.2,1,8,2,60.0,1,133.0,1.0,8092.94,2024,1,1,16,0,-308,0,0
136.82,1,6,1,31.0,1,14.0,1.0,6229.13,2023,8,25,18,4,-437,0,0
624.0,1,15,1,26.0,1,132.0,5.0,4976.18,2023,2,16,17,3,-627,0,0
211.36,1,6,2,30.0,1,28.0,1.0,8741.51,2023,8,10,18,3,-452,0,0
10.15,1,2,0,59.0,0,58.0,5.0,7155.04,2023,2,23,16,3,-620,0,0
26.3,1,41,0,32.0,0,33.0,1.0,7473.73,2023,12,12,16,1,-328,0,0
319.5,0,41,1,29.0,1,69.0,1.0,2366.3,2023,6,9,16,4,-514,1,1
182.42,1,18,1,51.0,2,137.0,1.0,3051.29,2023,3,22,16,2,-593,1,1
716.62,1,1,0,44.0,0,241.0,1.0,6987.4,2023,4,10,16,0,-574,0,0
222.96,0,14,0,65.0,0,150.0,1.0,7370.41,2023,3,23,17,3,-592,0,0
79.77,1,37,0,68.0,2,167.0,1.0,5010.31,2023,1,23,16,0,-651,0,0
431.08,1,0,1,45.0,2,25.0,1.0,6760.22,2023,7,17,18,0,-476,0,0
592.24,1,40,0,52.0,0,140.0,1.0,9817.05,2023,10,16,16,0,-385,2,2
200.19,0,35,1,52.0,2,108.0,1.0,4389.96,2023,7,18,18,1,-475,0,0
297.5,0,18,1,73.0,2,80.0,1.0,6768.14,2023,3,27,17,0,-588,0,0
345.86,1,29,0,51.0,2,145.0,1.0,1504.64,2023,11,20,16,0,-350,1,1
343.88,1,26,2,63.0,2,97.0,1.0,6486.18,2023,12,11,16,0,-329,0,0
16.52,0,4,2,25.0,3,135.0,1.0,835.53,2023,1,4,17,2,-670,1,1
162.1,1,25,1,41.0,1,151.0,1.0,8576.65,2023,12,6,17,2,-334,0,0
36.12,1,15,2,22.0,3,234.0,1.0,1593.03,2023,11,29,17,2,-341,1,1
354.91,1,4,0,74.0,2,191.0,1.0,3872.55,2023,12,18,16,0,-322,1,1
38.41,1,10,0,40.0,0,117.0,1.0,9129.68,2023,4,11,16,1,-573,2,2
53.52,1,36,1,49.0,1,55.0,1.0,2227.49,2023,3,31,16,4,-584,1,1
498.59,1,30,2,45.0,2,138.0,1.0,2619.46,2023,10,23,18,0,-378,1,1
13.3,1,35,0,23.0,3,63.0,1.0,213.0,2023,6,6,16,1,-517,1,1
189.65,1,5,0,21.0,3,60.0,1.0,8457.09,2023,9,25,16,0,-406,0,0
255.32,1,3,0,80.0,2,27.0,1.0,6290.62,2023,9,13,16,2,-418,0,0
230.51,0,22,1,51.0,1,56.0,1.0,9522.37,2023,2,17,18,4,-626,2,2
237.74,1,40,0,61.0,0,152.0,1.0,11795.12,2023,6,12,18,0,-511,2,2
512.76,1,14,0,52.0,0,26.0,1.0,5121.36,2023,4,11,16,1,-573,0,0
151.37,1,3,0,54.0,1,53.0,1.0,8356.08,2023,4,3,16,0,-581,0,0
85.01,0,32,0,25.0,3,157.0,1.0,1299.4,2023,1,23,18,0,-651,1,1
444.47,1,38,2,57.0,2,61.0,1.0,6062.94,2023,1,16,16,0,-658,0,0
211.36,1,16,0,67.0,2,58.0,1.0,7588.67,2023,4,24,16,0,-560,0,0
879.25,0,22,2,24.0,3,137.0,1.0,125.85,2023,11,7,17,1,-363,1,1
55.98,0,18,1,24.0,3,87.0,1.0,7047.04,2023,9,25,16,0,-406,0,0
54.91,0,8,0,41.0,1,275.0,1.0,7927.27,2023,2,13,16,0,-630,0,0
1047.69,1,2,2,20.0,3,139.0,1.0,1889.78,2023,10,16,16,0,-385,1,1
393.74,1,5,2,26.0,3,90.0,1.0,1769.06,2023,12,4,18,0,-336,1,1
58.94,1,24,2,30.0,1,26.0,1.0,4575.98,2023,1,2,16,0,-672,0,0
515.57,1,8,0,27.0,1,56.0,1.0,9269.67,2023,1,2,17,0,-672,2,2
332.15,1,9,0,59.0,0,105.0,1.0,9749.46,2023,10,16,17,0,-385,2,2
177.94,1,25,2,19.0,3,173.0,1.0,123.24,2023,9,26,16,1,-405,1,1
68.68,1,34,1,49.0,1,141.0,1.0,4718.51,2023,9,18,16,0,-413,0,0
1431.54,1,32,2,20.0,3,84.0,1.0,1171.98,2023,12,11,16,0,-329,1,1
240.03,1,1,2,33.0,1,31.0,1.0,7807.73,2023,2,27,17,0,-616,0,0
168.34,1,31,0,64.0,2,240.0,1.0,7483.01,2023,6,27,18,1,-496,0,0
474.77,1,4,2,46.0,1,284.0,1.0,8494.53,2023,10,6,18,4,-395,0,0
451.7,1,6,2,29.0,1,103.0,1.0,8994.67,2023,3,1,16,2,-614,2,2
243.85,1,29,1,39.0,1,43.0,1.0,4576.78,2023,12,20,16,2,-320,0,0
5.76,1,15,1,38.0,3,164.0,1.0,5859.79,2023,8,28,17,0,-434,0,0
435.08,1,37,2,55.0,1,78.0,1.0,2103.41,2023,7,24,16,0,-469,1,1
127.78,1,24,0,20.0,3,170.0,1.0,1046.66,2023,4,25,16,1,-559,1,1
23.14,0,23,2,47.0,0,93.0,1.0,10536.54,2023,11,15,17,2,-355,2,2
545.87,1,24,1,27.0,1,41.0,1.0,4860.01,2023,1,2,16,0,-672,0,0
21.21,1,26,2,55.0,1,37.0,1.0,9575.42,2023,12,4,16,0,-336,2,2
423.53,0,18,1,50.0,0,81.0,1.0,5453.4,2023,8,10,17,3,-452,0,0
142.1,0,37,2,18.0,3,109.0,1.0,1545.64,2023,6,8,17,3,-515,1,1
1413.24,1,27,0,58.0,1,112.0,1.0,7272.01,2023,11,6,18,0,-364,0,0
114.15,1,1,0,19.0,3,52.0,1.0,1612.4,2023,2,21,16,1,-622,1,1
275.98,0,42,2,72.0,2,67.0,1.0,6151.05,2023,12,15,16,4,-325,0,0
590.68,1,42,1,27.0,3,23.0,1.0,852.2,2023,9,25,16,0,-406,1,1
152.42,1,38,0,42.0,0,176.0,1.0,9141.79,2023,10,23,16,0,-378,2,2
395.77,0,12,1,43.0,0,118.0,1.0,6425.99,2023,2,27,16,0,-616,0,0
615.16,1,4,2,26.0,3,140.0,1.0,214.61,2023,2,6,16,0,-637,1,1
207.82,0,19,2,19.0,3,30.0,1.0,229.02,2023,2,28,16,1,-615,1,1
220.52,1,39,0,57.0,2,152.0,1.0,1793.09,2023,6,7,16,2,-516,1,1
281.47,1,30,0,34.0,1,142.0,1.0,4437.48,2023,8,18,17,4,-444,0,0
57.91,0,34,1,58.0,1,97.0,1.0,3641.06,2023,11,28,16,1,-342,1,1
30.48,0,39,1,32.0,0,78.0,1.0,11481.85,2023,12,4,16,0,-336,2,2
1152.58,1,2,1,65.0,2,180.0,1.0,7567.17,2023,9,13,17,2,-418,0,0
453.09,1,38,1,48.0,0,97.0,1.0,4734.110000000001,2023,6,5,16,0,-518,0,0
424.47,1,28,2,22.0,3,116.0,1.0,5491.55,2023,2,27,16,0,-616,0,0
228.4,1,29,0,67.0,0,116.0,1.0,9598.43,2023,1,5,16,3,-669,2,2
67.17,1,39,2,63.0,0,48.0,1.0,14410.44,2023,7,3,18,0,-490,2,2
284.89,1,1,2,53.0,0,115.0,1.0,9738.6,2023,12,18,17,0,-322,2,2
118.69,1,29,2,33.0,0,296.0,1.0,749.34,2023,2,13,18,0,-630,1,1
221.33,1,21,0,27.0,3,276.0,1.0,1185.43,2023,10,18,18,2,-383,1,1
252.31,0,39,0,26.0,3,172.0,1.0,1584.6,2023,3,29,16,2,-586,1,1
58.85,0,25,2,71.0,2,115.0,1.0,1789.8,2023,5,15,17,0,-539,1,1
194.68,1,22,2,32.0,0,165.0,1.0,14494.18,2023,1,2,16,0,-672,2,2
433.53,1,30,1,38.0,0,231.0,1.0,6368.32,2023,10,19,17,3,-382,0,0
178.26,1,28,0,59.0,2,59.0,1.0,1137.13,2023,10,16,16,0,-385,1,1
207.65,1,37,2,34.0,1,98.0,1.0,5143.8,2023,9,11,16,0,-420,0,0
237.0,1,40,2,49.0,0,115.0,1.0,14021.4,2023,2,10,16,4,-633,2,2
1169.59,1,27,2,28.0,3,114.0,1.0,5946.45,2023,12,25,17,0,-315,0,0
347.63,0,6,2,25.0,3,272.0,1.0,1400.04,2023,12,13,16,2,-327,1,1
517.68,1,29,0,31.0,0,24.0,1.0,11305.81,2023,4,5,17,2,-579,2,2
36.25,1,40,1,52.0,0,76.0,1.0,193.06,2023,11,27,18,0,-343,1,1
46.53,1,37,0,42.0,1,34.0,1.0,4468.12,2023,6,22,17,3,-501,0,0
207.47,1,24,0,53.0,0,12.0,1.0,1688.9,2023,10,2,18,0,-399,1,1
199.7,1,16,0,43.0,1,285.0,1.0,7574.45,2023,4,3,18,0,-581,0,0
307.89,0,26,2,62.0,2,90.0,1.0,2637.55,2023,7,10,16,0,-483,1,1
403.63,1,19,1,31.0,1,167.0,3.0,3304.02,2023,6,8,16,3,-515,1,1
20.06,1,22,0,27.0,3,144.0,1.0,445.21,2023,4,19,16,2,-565,1,1
236.57,1,34,0,79.0,2,112.0,1.0,3488.77,2023,9,1,17,4,-430,1,1
0.32,1,4,0,39.0,1,136.0,1.0,7158.58,2023,8,4,17,4,-458,0,0
14.28,1,31,0,23.0,3,81.0,1.0,1597.51,2023,9,15,17,4,-416,1,1
232.35,0,1,1,33.0,1,153.0,1.0,4186.25,2023,5,12,16,4,-542,0,0
317.53,1,24,2,44.0,1,104.0,1.0,6237.68,2023,2,24,18,4,-619,0,0
74.67,1,16,0,43.0,1,283.0,1.0,3449.35,2023,5,15,17,0,-539,1,1
65.01,0,2,2,29.0,0,67.0,1.0,10235.19,2023,10,24,17,1,-377,2,2
0.45,1,18,1,34.0,1,172.0,1.0,8670.23,2023,7,26,17,2,-467,0,0
364.13,1,13,0,63.0,0,61.0,1.0,8198.0,2023,2,3,16,4,-640,0,0
340.13,1,23,1,24.0,3,32.0,3.0,1149.74,2023,2,6,17,0,-637,1,1
15.81,1,28,1,69.0,0,11.0,4.0,8384.85,2023,3,2,18,3,-613,0,0
222.66,1,11,2,39.0,0,88.0,1.0,14466.38,2023,6,28,16,2,-495,2,2
638.24,1,31,1,48.0,1,64.0,1.0,5695.78,2023,3,9,18,3,-606,0,0
241.21,1,29,0,31.0,1,108.0,1.0,1220.86,2023,9,25,16,0,-406,1,1
171.16,1,27,2,51.0,2,42.0,1.0,6126.5,2023,9,28,16,3,-403,0,0
1360.67,1,33,1,29.0,1,118.0,1.0,2861.65,2023,4,19,16,2,-565,1,1
37.65,0,38,2,27.0,3,109.0,1.0,411.78,2023,9,25,17,0,-406,1,1
25.77,1,22,2,68.0,2,18.0,1.0,4331.54,2023,10,2,16,0,-399,0,0
789.8,1,17,0,40.0,0,94.0,1.0,13948.09,2023,7,10,16,0,-483,2,2
308.85,0,20,1,20.0,3,33.0,2.0,333.19,2023,11,29,18,2,-341,1,1
1454.52,1,24,0,27.0,3,20.0,1.0,1189.03,2023,9,22,16,4,-409,1,1
806.97,1,39,2,25.0,3,11.0,1.0,102.2,2023,3,7,17,1,-608,1,1
364.81,1,5,2,25.0,3,53.0,1.0,1145.23,2023,1,2,16,0,-672,1,1
490.82,1,18,0,26.0,1,114.0,1.0,8704.27,2023,6,1,18,3,-522,0,0
1021.38,1,11,1,61.0,0,125.0,1.0,6223.26,2023,1,27,18,4,-647,0,0
311.28,1,1,1,49.0,0,198.0,1.0,135.96,2023,5,22,16,0,-532,1,1
85.03,1,36,0,51.0,2,48.0,1.0,4597.57,2023,4,10,16,0,-574,0,0
307.75,1,11,1,64.0,0,63.0,1.0,1061.58,2023,4,12,17,2,-572,1,1
333.67,1,13,2,36.0,1,68.0,1.0,9238.08,2023,7,6,18,3,-487,2,2
589.89,1,17,1,56.0,1,213.0,3.0,9404.63,2023,10,20,16,4,-381,2,2
372.08,1,15,1,66.0,0,63.0,1.0,13330.74,2023,3,6,16,0,-609,2,2
502.9,0,14,2,26.0,3,141.0,1.0,341.24,2023,9,18,17,0,-413,1,1
103.81,1,28,0,36.0,0,34.0,1.0,7044.63,2023,9,27,16,2,-404,0,0
69.43,1,19,0,30.0,1,162.0,1.0,9281.85,2023,2,6,17,0,-637,2,2
110.4,0,36,0,56.0,0,62.0,1.0,8639.36,2023,9,21,16,3,-410,0,0
275.65,0,1,1,28.0,1,14.0,1.0,4957.57,2023,8,14,16,0,-448,0,0
336.01,1,7,2,63.0,0,121.0,4.0,4734.110000000001,2023,11,9,18,3,-361,0,0
251.8,1,23,0,62.0,0,102.0,1.0,11796.66,2023,4,3,16,0,-581,2,2
334.07,1,27,1,59.0,1,200.0,1.0,7306.79,2023,8,11,17,4,-451,0,0
52.44,1,33,2,27.0,3,87.0,1.0,3157.75,2023,9,6,18,2,-425,1,1
1030.85,1,36,0,25.0,3,39.0,1.0,1941.8,2023,9,4,17,0,-427,1,1
141.37,1,10,2,46.0,1,77.0,1.0,1019.77,2023,7,21,16,4,-472,1,1
211.7,0,6,2,50.0,0,205.0,1.0,12272.78,2023,11,13,16,0,-357,2,2
61.4,1,38,1,41.0,1,20.0,2.0,7892.87,2023,1,30,16,0,-644,0,0
308.23,1,19,0,60.0,2,23.0,1.0,4150.63,2023,4,17,16,0,-567,0,0
111.41,1,6,1,21.0,3,181.0,1.0,1204.11,2023,12,27,17,2,-313,1,1
675.49,1,5,0,61.0,2,159.0,1.0,1893.0,2023,3,15,16,2,-600,1,1
29.72,1,35,0,26.0,3,38.0,1.0,1059.62,2023,7,19,17,2,-474,1,1
301.73,1,40,2,67.0,0,163.0,1.0,990.74,2023,1,2,16,0,-672,1,1
294.61,1,29,1,60.0,2,74.0,1.0,7375.59,2023,9,28,18,3,-403,0,0
106.43,0,31,0,52.0,1,164.0,1.0,9403.12,2023,4,17,17,0,-567,2,2
381.52,1,39,2,36.0,0,79.0,1.0,5798.92,2023,11,20,16,0,-350,0,0
1142.76,0,15,2,25.0,3,71.0,1.0,1498.93,2023,3,15,17,2,-600,1,1
5.66,1,14,1,40.0,1,33.0,1.0,5434.64,2023,12,4,18,0,-336,0,0
209.09,1,41,0,48.0,0,203.0,1.0,9100.81,2023,11,7,18,1,-363,2,2
521.81,1,41,0,47.0,1,34.0,1.0,4750.96,2023,11,16,17,3,-354,0,0
588.36,1,5,2,33.0,1,134.0,1.0,8434.99,2023,1,9,16,0,-665,0,0
146.67,1,0,2,20.0,3,273.0,1.0,1569.75,2023,10,31,16,1,-370,1,1
176.52,0,36,2,73.0,2,94.0,5.0,7132.08,2023,3,14,17,1,-601,0,0
57.34,1,1,2,27.0,3,81.0,1.0,1100.64,2023,10,23,16,0,-378,1,1
294.77,1,30,2,77.0,2,101.0,1.0,2272.17,2023,10,10,17,1,-391,1,1
881.32,1,12,2,31.0,1,59.0,1.0,2287.93,2023,8,31,17,3,-431,1,1
162.59,1,16,1,64.0,2,19.0,1.0,7104.83,2023,2,22,16,2,-621,0,0
56.15,1,26,1,31.0,0,77.0,1.0,13265.92,2023,12,28,18,3,-312,2,2
524.55,1,12,0,39.0,0,175.0,1.0,8292.75,2023,9,19,16,1,-412,0,0
535.4,1,36,1,23.0,3,110.0,1.0,651.84,2023,5,12,18,4,-542,1,1
56.84,1,33,0,45.0,1,185.0,1.0,7977.78,2023,8,14,17,0,-448,0,0
135.94,1,15,1,71.0,2,258.0,1.0,4710.21,2023,1,18,16,2,-656,0,0
47.1,0,42,1,42.0,0,178.0,1.0,6308.07,2023,7,3,17,0,-490,0,0
124.05,0,0,1,61.0,0,220.0,1.0,7009.54,2023,10,25,16,2,-376,0,0
802.89,1,6,0,19.0,3,175.0,1.0,1973.63,2023,8,28,18,0,-434,1,1
193.16,1,5,0,64.0,2,109.0,1.0,2304.56,2023,4,6,16,3,-578,1,1
541.52,0,16,1,48.0,1,161.0,1.0,6087.24,2023,6,28,17,2,-495,0,0
20.17,1,35,0,77.0,2,86.0,1.0,3869.37,2023,1,2,16,0,-672,1,1
35.98,0,26,1,40.0,0,133.0,1.0,11147.34,2023,8,17,16,3,-445,2,2
273.24,1,14,1,51.0,2,173.0,1.0,2202.21,2023,12,12,16,1,-328,1,1
663.45,1,0,0,67.0,2,147.0,1.0,5897.29,2023,12,12,17,1,-328,0,0
343.86,1,5,1,57.0,1,70.0,1.0,3278.65,2023,2,13,16,0,-630,1,1
69.38,1,11,1,69.0,0,280.0,2.0,12072.11,2023,1,11,16,2,-663,2,2
75.43,1,14,0,77.0,2,266.0,1.0,1441.86,2023,8,14,16,0,-448,1,1
414.64,1,23,1,32.0,0,74.0,1.0,7253.22,2023,4,3,16,0,-581,0,0
86.79,1,13,1,33.0,0,166.0,1.0,8795.37,2023,1,23,16,0,-651,0,0
1105.88,1,29,0,34.0,1,36.0,1.0,2636.32,2023,3,6,17,0,-609,1,1
14.1,1,21,1,45.0,1,73.0,1.0,6949.21,2023,12,25,17,0,-315,0,0
63.33,0,21,1,23.0,3,124.0,1.0,792.33,2023,12,26,17,1,-314,1,1
606.27,1,21,1,29.0,0,42.0,1.0,9668.78,2023,6,22,17,3,-501,2,2
4.47,1,3,1,27.0,3,132.0,1.0,1381.75,2023,8,14,16,0,-448,1,1
289.01,1,24,2,66.0,2,96.0,1.0,4226.26,2023,8,28,16,0,-434,0,0
338.69,1,41,1,18.0,3,169.0,1.0,1137.89,2023,10,23,18,0,-378,1,1
97.73,1,34,1,69.0,0,156.0,1.0,7885.21,2023,5,29,17,0,-525,0,0
1021.16,1,0,0,20.0,3,112.0,1.0,9427.06,2023,10,16,17,0,-385,2,2
27.61,0,13,0,54.0,2,26.0,1.0,3679.64,2023,3,10,16,4,-605,1,1
284.17,1,22,0,51.0,2,189.0,1.0,3479.56,2023,5,24,16,2,-530,1,1
76.21,1,20,1,22.0,3,69.0,1.0,664.93,2023,1,10,16,1,-664,1,1
211.36,0,10,1,69.0,0,292.0,1.0,624.09,2023,11,20,17,0,-350,1,1
584.51,1,10,0,74.0,2,76.0,1.0,3254.56,2023,8,25,17,4,-437,1,1
432.18,1,19,1,18.0,3,162.0,1.0,678.83,2023,5,19,16,4,-535,1,1
134.55,1,38,2,59.0,0,165.0,1.0,14852.42,2023,10,9,16,0,-392,2,2
61.66,1,34,0,26.0,3,86.0,1.0,5705.4,2023,2,10,16,4,-633,0,0
12.35,1,14,1,25.0,3,22.0,1.0,1846.85,2023,2,6,18,0,-637,1,1
213.25,1,37,1,25.0,3,63.0,1.0,677.79,2023,2,23,17,3,-620,1,1
34.93,1,8,1,31.0,1,72.0,1.0,2810.37,2023,10,16,16,0,-385,1,1
959.48,1,24,1,67.0,0,112.0,1.0,10631.43,2023,1,10,16,1,-664,2,2
335.68,1,40,2,24.0,3,142.0,1.0,1188.95,2023,11,6,17,0,-364,1,1
423.96,1,36,0,43.0,0,75.0,1.0,8374.38,2023,1,30,18,0,-644,0,0
361.38,0,25,2,72.0,2,71.0,3.0,4972.92,2023,3,2,17,3,-613,0,0
220.82,1,21,1,42.0,1,31.0,1.0,4298.13,2023,12,29,16,4,-311,0,0
